1  5  22  20  32  30  15  33  26  17  21  11  34  10  16  18  3  23  24  8  14  13  2  12  7  9  27  6  28  25  4  31  19  29  lenght : 18.2477
1  13  29  30  27  26  10  11  31  16  8  3  9  2  6  4  14  22  25  23  7  12  28  33  32  21  19  17  18  24  5  34  15  20  lenght : 17.7148
1  16  6  27  3  19  28  25  7  18  22  10  11  32  26  8  15  14  12  5  34  9  29  20  30  31  24  21  2  13  23  33  4  17  lenght : 18.3906
1  22  14  16  32  8  33  30  24  18  19  20  15  27  5  34  28  31  13  6  2  12  21  3  23  25  4  29  7  10  11  26  9  17  lenght : 19.9386
1  21  22  10  6  4  34  29  15  5  7  9  8  33  14  31  30  12  27  20  3  16  25  28  19  24  13  32  26  23  2  17  18  11  lenght : 20.425
1  16  3  9  32  6  10  26  12  23  17  19  13  30  28  22  11  25  14  18  5  7  4  31  33  2  34  24  20  27  21  15  29  8  lenght : 19.4283
1  4  31  8  32  25  15  13  12  29  19  3  17  27  22  6  9  2  16  21  24  7  11  20  10  14  28  18  26  5  33  34  30  23  lenght : 19.921
1  13  5  30  14  4  17  32  7  19  20  6  3  9  25  11  2  10  29  27  21  26  18  15  12  33  24  22  23  34  16  28  31  8  lenght : 17.9363
1  28  9  15  2  11  32  20  34  18  4  27  24  5  21  3  6  10  14  13  23  19  30  8  26  16  25  7  31  33  22  29  17  12  lenght : 18.1656
1  29  12  3  26  19  32  22  20  24  13  10  30  34  28  4  14  21  33  6  27  9  15  16  2  7  8  25  17  31  5  11  23  18  lenght : 19.6088
1  15  11  18  4  23  2  20  25  27  6  14  10  30  34  33  32  24  12  31  21  29  3  13  5  28  9  26  16  7  8  22  19  17  lenght : 16.5297
1  23  30  8  3  28  7  24  2  20  4  18  33  16  25  29  15  31  34  11  14  27  22  19  32  17  13  9  21  10  12  5  26  6  lenght : 18.8944
1  17  15  28  31  7  32  3  24  5  9  26  18  23  11  21  8  25  30  33  4  22  19  29  14  34  12  13  20  6  27  10  16  2  lenght : 17.9157
1  4  13  20  5  29  22  2  31  9  17  30  23  12  11  21  3  18  32  24  6  26  7  27  10  8  28  14  34  33  19  16  15  25  lenght : 18.8042
1  31  7  2  11  8  5  27  10  21  23  30  34  22  3  4  28  13  15  25  19  32  12  6  26  16  33  17  24  18  20  9  29  14  lenght : 17.2773
1  24  18  27  23  29  19  3  33  6  16  13  5  26  7  2  4  30  21  14  15  9  8  17  28  12  10  22  32  34  11  25  20  31  lenght : 16.084
1  20  19  30  31  24  25  6  3  7  29  33  8  32  2  12  14  9  13  11  22  26  15  27  16  4  28  5  23  17  18  10  21  34  lenght : 18.8264
1  27  13  14  20  24  26  23  3  34  25  8  5  30  18  12  4  31  7  10  6  21  22  16  15  32  17  19  28  33  2  11  29  9  lenght : 18.9825
1  11  15  31  3  6  17  10  20  14  19  25  32  34  21  9  27  16  8  24  23  22  26  29  13  7  2  5  12  28  30  33  18  4  lenght : 18.9881
1  27  13  23  12  19  21  2  26  11  14  5  25  31  28  15  18  34  7  22  4  9  24  16  29  20  30  17  32  6  8  3  10  33  lenght : 17.8207
1  6  10  25  4  15  11  30  19  3  5  32  2  7  20  12  18  13  14  29  17  9  24  23  28  34  33  16  8  21  31  26  27  22  lenght : 18.827
1  25  30  3  23  13  2  20  24  26  17  14  16  18  10  11  31  27  28  29  34  21  7  4  32  19  33  22  8  5  15  9  6  12  lenght : 17.0699
1  33  22  27  26  3  4  21  15  11  6  10  32  31  29  12  30  23  25  9  18  20  34  7  28  5  14  24  2  16  13  8  19  17  lenght : 19.0359
1  33  12  7  28  30  5  24  34  31  21  15  29  8  10  11  20  23  13  17  14  26  19  18  27  4  3  9  16  22  32  6  2  25  lenght : 20.5584
1  20  15  21  31  32  23  26  16  27  22  28  6  11  13  18  33  10  17  3  9  8  34  19  12  24  5  14  29  30  4  2  7  25  lenght : 17.8732
1  22  33  9  7  25  28  6  5  12  29  26  15  32  10  27  18  13  23  34  24  3  19  30  4  20  16  17  31  8  11  2  14  21  lenght : 18.7593
1  18  12  4  31  5  26  24  13  29  11  27  25  10  34  16  22  3  33  30  23  32  2  8  17  19  20  9  14  6  7  15  21  28  lenght : 16.449
1  34  8  13  11  22  33  15  20  16  32  21  12  25  14  27  5  4  9  18  7  10  31  30  23  26  2  6  3  17  28  19  29  24  lenght : 17.3856
1  27  13  22  11  12  7  6  19  9  2  10  17  23  21  20  33  18  3  26  15  34  4  25  32  30  5  8  31  29  16  14  24  28  lenght : 19.4572
1  23  25  21  20  17  10  9  31  13  16  14  28  33  4  32  12  6  22  27  30  34  15  11  19  18  26  7  29  24  8  5  3  2  lenght : 18.7333
1  15  2  26  5  10  8  11  21  4  16  18  24  31  7  20  14  29  6  23  3  27  19  32  25  13  28  22  34  30  33  9  17  12  lenght : 16.9834
1  19  23  11  29  26  4  7  12  27  6  5  15  9  22  21  30  17  25  18  13  33  2  34  28  16  8  20  32  3  31  10  24  14  lenght : 18.5129
1  16  15  19  34  33  26  20  3  14  7  9  4  30  17  5  13  31  23  24  6  21  28  2  8  25  10  29  11  22  18  32  27  12  lenght : 20.7986
1  9  31  8  18  5  6  2  11  34  30  12  23  20  26  28  24  4  29  14  33  7  21  27  13  19  32  16  25  3  10  17  15  22  lenght : 17.7009
1  21  18  26  27  10  17  2  6  23  28  4  16  11  13  14  24  33  31  9  25  29  20  30  19  7  5  15  3  32  34  22  8  12  lenght : 20.1196
1  27  34  18  28  26  7  8  30  10  15  3  32  6  31  19  17  16  22  29  24  11  2  4  12  13  14  25  23  9  5  33  20  21  lenght : 20.4885
1  3  21  16  24  22  6  18  33  13  23  25  27  8  17  7  14  28  31  30  29  10  20  5  12  19  32  11  15  2  26  4  34  9  lenght : 21.7949
1  7  27  30  14  33  9  23  16  29  32  4  5  3  28  31  22  19  20  13  26  25  21  6  8  12  24  10  17  34  15  2  18  11  lenght : 19.3558
1  21  34  3  32  16  7  6  15  12  25  13  19  30  24  26  28  27  5  9  23  14  8  18  11  31  4  20  29  17  2  33  10  22  lenght : 17.7889
1  13  31  7  25  18  6  5  32  24  23  9  17  11  27  14  2  22  19  8  3  20  26  28  10  29  16  12  30  33  15  4  21  34  lenght : 19.5334
1  33  28  23  32  7  20  30  14  13  31  8  25  17  9  27  10  26  19  29  11  15  5  18  2  6  34  12  22  4  3  16  21  24  lenght : 17.2369
1  11  13  15  22  10  16  5  32  7  25  30  18  27  31  17  26  3  21  23  19  2  4  34  14  12  9  28  24  8  29  33  20  6  lenght : 18.7248
1  25  19  29  21  15  28  10  2  9  31  16  4  12  22  30  23  34  20  24  3  17  18  7  6  13  26  14  32  11  27  33  5  8  lenght : 17.6424
1  11  32  2  19  4  26  33  25  12  23  9  3  21  15  14  16  10  28  24  22  20  6  29  8  5  17  31  30  27  18  34  13  7  lenght : 19.289
1  18  2  6  3  9  29  10  23  19  34  28  33  7  31  11  15  24  22  17  25  13  27  21  4  12  16  30  5  20  8  32  26  14  lenght : 19.4895
1  27  8  33  6  16  21  3  31  26  23  7  18  10  4  12  24  34  29  11  30  13  25  5  15  9  22  2  28  20  32  19  14  17  lenght : 19.1886
1  7  9  2  28  8  10  15  13  31  11  20  30  29  24  26  23  4  6  19  14  18  21  16  5  34  25  22  27  33  12  3  32  17  lenght : 19.7346
1  21  33  18  20  24  22  7  9  15  11  23  28  2  27  13  6  30  3  5  25  34  32  4  19  12  10  26  8  29  31  17  16  14  lenght : 18.4247
1  24  13  29  2  8  20  11  34  27  3  32  6  15  12  28  14  19  7  4  31  16  22  17  33  25  5  23  10  21  9  30  18  26  lenght : 18.6634
1  17  16  23  8  27  30  12  22  11  2  32  25  34  3  7  13  26  15  4  20  31  28  14  10  6  33  18  5  9  24  21  19  29  lenght : 19.762
1  4  18  25  22  15  21  14  19  17  33  13  29  34  23  9  26  3  6  32  30  2  10  5  31  28  20  8  16  12  7  27  24  11  lenght : 19.0792
1  20  6  17  32  12  13  24  27  31  16  4  2  34  25  26  3  22  23  33  11  9  14  5  15  18  30  21  10  8  7  19  28  29  lenght : 18.9584
1  17  3  31  8  24  23  27  25  30  11  26  2  13  29  19  14  12  7  5  20  22  9  28  15  21  18  34  33  16  6  10  32  4  lenght : 17.9323
1  32  6  18  16  14  12  20  13  9  2  21  3  22  19  34  4  26  7  8  27  17  28  33  29  5  30  15  23  25  31  10  11  24  lenght : 18.4916
1  19  34  32  18  6  21  28  30  2  26  5  15  7  31  4  23  11  8  20  27  10  25  12  14  33  17  9  3  29  22  16  13  24  lenght : 20.0846
1  28  6  17  5  11  13  21  19  4  20  7  29  30  12  10  9  2  3  25  22  15  14  34  32  33  8  26  18  24  23  27  16  31  lenght : 16.4282
1  10  23  28  2  7  6  17  25  14  32  15  13  31  11  9  29  21  20  24  5  3  33  12  30  19  18  27  4  26  34  16  8  22  lenght : 20.5652
1  5  34  16  31  18  22  24  15  28  7  23  20  2  32  14  10  4  29  11  30  27  3  17  21  9  13  26  6  33  25  12  8  19  lenght : 19.7436
1  15  29  30  16  11  26  25  4  2  27  6  13  20  18  33  32  3  8  12  31  7  28  34  24  5  10  9  22  17  14  21  19  23  lenght : 17.707
1  31  19  23  25  26  12  22  5  17  34  24  20  27  3  33  13  11  4  7  9  32  6  14  8  18  29  28  16  21  30  10  15  2  lenght : 19.5332
1  9  24  23  31  5  27  14  33  11  8  20  21  25  6  29  17  2  7  12  3  34  10  13  28  18  15  22  4  26  30  32  19  16  lenght : 16.425
1  17  6  25  31  21  33  27  34  23  13  11  2  26  18  7  32  12  15  19  22  8  5  28  16  4  29  3  10  14  20  30  24  9  lenght : 18.0566
1  6  8  5  32  12  14  15  3  30  13  21  16  7  25  19  33  31  18  10  34  2  28  4  27  23  26  9  29  24  17  22  20  11  lenght : 19.5181
1  13  2  25  12  3  17  27  30  24  19  34  26  4  14  29  10  23  32  15  22  28  5  11  7  9  18  21  20  6  16  31  33  8  lenght : 20.8687
1  9  28  20  13  3  7  25  24  17  34  33  10  12  8  27  2  4  26  11  18  31  6  23  5  22  30  15  32  21  14  16  29  19  lenght : 18.4186
1  29  30  34  6  27  22  13  10  7  21  3  26  33  24  11  2  18  14  5  9  20  19  32  23  15  28  25  31  8  17  12  16  4  lenght : 20.1134
1  8  16  28  29  17  2  15  12  23  14  34  4  20  19  24  9  5  22  21  32  3  13  33  18  25  26  11  10  31  27  7  6  30  lenght : 17.9167
1  16  26  6  34  25  9  8  11  17  4  18  5  28  3  19  33  31  22  24  27  15  29  21  7  32  2  14  12  13  10  20  30  23  lenght : 17.5221
1  24  23  20  5  26  10  4  12  13  33  8  3  32  9  21  19  14  29  18  16  28  7  17  22  34  31  6  30  27  15  25  2  11  lenght : 21.2411
1  30  19  14  4  15  27  3  5  7  32  12  22  28  11  31  21  8  26  16  25  33  17  6  23  2  29  20  13  9  34  10  18  24  lenght : 17.7949
1  21  9  10  6  3  33  19  30  11  18  12  31  16  28  8  27  22  4  17  13  34  24  14  26  25  2  32  7  15  23  5  20  29  lenght : 17.6819
1  20  7  33  29  2  16  32  17  4  12  9  25  6  23  28  34  15  30  21  27  31  22  19  3  11  10  26  8  13  18  14  24  5  lenght : 16.9691
1  15  32  21  8  18  29  19  5  14  33  6  28  12  23  24  7  31  26  4  34  25  10  30  22  3  16  17  2  27  11  20  13  9  lenght : 17.6957
1  26  17  15  20  16  8  12  5  9  18  31  24  14  4  6  22  3  27  32  11  10  28  30  13  21  23  34  2  7  25  33  19  29  lenght : 18.0987
1  6  16  23  8  20  13  27  32  9  15  26  21  12  10  7  11  19  17  24  2  31  28  34  33  5  4  22  25  3  30  29  14  18  lenght : 20.2926
1  21  5  12  3  20  32  30  25  2  17  19  33  8  27  26  9  10  4  15  23  14  34  7  16  31  28  18  24  6  29  22  11  13  lenght : 18.8613
1  34  27  15  8  6  28  19  7  9  17  5  30  29  2  32  11  22  31  10  3  12  24  20  16  23  14  18  21  33  13  4  26  25  lenght : 19.8723
1  24  18  21  33  29  32  7  2  6  14  16  19  27  25  8  11  23  20  4  12  10  3  22  9  15  13  34  28  5  31  17  30  26  lenght : 16.2299
1  33  22  9  3  24  10  34  19  4  16  21  15  32  26  14  25  8  17  7  27  28  30  12  29  2  31  5  18  20  11  13  6  23  lenght : 19.9737
1  33  9  12  27  15  24  22  8  29  16  2  6  25  14  4  11  13  26  21  32  5  23  10  28  17  19  7  20  30  34  3  31  18  lenght : 18.6746
1  11  27  14  26  12  32  16  25  3  8  23  33  29  22  17  6  31  24  15  20  4  28  19  13  30  21  7  2  18  5  34  10  9  lenght : 17.6432
1  29  5  22  21  8  13  6  12  2  16  15  23  31  32  28  10  19  3  9  7  11  30  14  20  4  25  24  18  17  34  26  27  33  lenght : 19.5717
1  26  3  30  2  15  24  17  32  6  4  5  21  34  20  27  10  14  25  31  19  23  18  16  29  8  22  28  33  12  11  7  9  13  lenght : 21.827
1  32  5  29  4  31  20  10  14  12  2  19  27  33  13  28  11  21  25  3  9  26  18  30  22  8  23  34  17  7  16  15  24  6  lenght : 16.7416
1  15  30  26  20  29  4  2  18  33  25  17  14  27  9  6  28  7  3  8  31  13  24  34  11  10  19  5  21  12  23  32  22  16  lenght : 17.4829
1  5  26  11  22  2  14  19  27  25  23  24  7  34  33  8  29  10  4  31  18  32  6  13  30  20  28  15  12  9  3  17  16  21  lenght : 18.422
1  14  5  6  23  34  11  8  18  10  19  17  29  21  27  31  12  9  3  22  4  20  28  24  16  26  25  30  32  2  13  15  33  7  lenght : 16.5399
1  25  3  26  10  8  13  17  11  16  32  27  19  29  22  24  23  2  20  6  30  31  28  15  33  14  21  4  9  7  18  12  5  34  lenght : 18.0734
1  9  15  7  4  17  2  6  12  27  25  19  5  21  24  26  22  33  31  3  18  23  34  28  11  16  10  30  14  20  13  8  29  32  lenght : 18.2098
1  30  15  10  31  19  22  9  13  5  4  21  23  26  28  14  32  7  6  11  18  27  12  34  2  33  20  8  16  17  3  29  24  25  lenght : 17.9142
1  15  16  7  29  30  25  19  8  31  32  12  17  26  21  4  6  14  22  13  24  33  23  11  20  18  9  34  3  27  10  2  5  28  lenght : 19.7273
1  2  6  3  31  33  11  17  27  20  12  15  14  24  8  7  26  34  4  30  18  22  19  9  28  32  23  5  29  21  25  10  16  13  lenght : 18.0331
1  15  34  26  22  28  7  29  3  4  8  27  32  14  33  6  10  18  9  11  17  30  31  12  24  20  16  23  25  19  13  5  2  21  lenght : 18.1638
